order_id,order_date,customer_id,order_status,product_id,seller_id,
664,8/2/2024,864,Pending,143,61,
665,2/11/2025,727,Cancelled,234,45,
666,12/5/2024,772,Shipped,152,54,
667,8/6/2024,998,Pending,339,37,
668,8/14/2024,367,Delivered,363,82,
669,6/7/2024,888,Pending,233,72,
670,7/29/2024,34,Delivered,65,6,
671,8/20/2024,45,Delivered,110,46,
672,2/21/2024,39,Pending,476,98,
673,3/30/2024,362,Pending,372,10,
674,10/7/2024,940,Delivered,325,61,
675,1/11/2025,168,Shipped,271,23,
676,1/29/2025,515,Pending,55,29,
677,10/1/2024,895,Delivered,393,10,
678,1/12/2025,370,Cancelled,204,16,
679,8/24/2024,523,Cancelled,482,22,
680,5/3/2024,759,Pending,405,84,
681,9/25/2024,762,Shipped,379,83,
682,3/5/2024,136,Delivered,70,12,
683,2/14/2024,343,Shipped,341,51,
684,8/13/2024,341,Pending,84,52,
685,4/29/2024,308,Shipped,293,23,
686,6/13/2024,184,Delivered,131,12,
687,10/25/2024,716,Delivered,367,83,
688,11/9/2024,441,Delivered,342,61,
689,12/4/2024,765,Shipped,49,75,
690,11/22/2024,20,Pending,431,63,
691,7/26/2024,691,Shipped,367,22,
692,1/7/2025,235,Pending,213,37,
693,4/1/2024,195,Delivered,417,32,
694,1/14/2025,501,Shipped,102,95,
695,9/16/2024,654,Pending,2,100,
696,11/17/2024,901,Cancelled,171,4,
697,5/28/2024,4,Cancelled,384,46,
698,6/25/2024,292,Delivered,86,55,
699,4/18/2024,358,Delivered,486,28,
700,5/5/2024,781,Delivered,444,4,
701,8/9/2024,688,Shipped,359,38,
702,9/21/2024,65,Delivered,385,47,
703,11/14/2024,300,Cancelled,274,92,
704,5/24/2024,330,Shipped,170,74,
705,9/2/2024,275,Delivered,129,41,
706,1/12/2025,985,Shipped,355,80,
707,2/7/2025,205,Pending,491,37,
708,7/24/2024,818,Delivered,472,49,
709,2/18/2024,914,Cancelled,225,25,
710,3/29/2024,600,Pending,305,33,
711,7/23/2024,221,Shipped,301,3,
712,11/29/2024,572,Delivered,380,67,
713,6/12/2024,768,Pending,33,13,
714,1/16/2025,994,Cancelled,26,78,
715,4/13/2024,263,Delivered,229,25,
716,11/9/2024,346,Delivered,269,93,
717,6/19/2024,153,Delivered,24,77,
718,3/21/2024,534,Delivered,345,100,
719,11/3/2024,194,Delivered,288,79,
720,4/25/2024,726,Pending,389,58,
721,5/22/2024,727,Delivered,179,98,
722,4/17/2024,874,Delivered,348,54,
723,6/16/2024,332,Shipped,22,91,
724,11/5/2024,724,Shipped,80,68,
725,3/25/2024,296,Delivered,318,31,
726,8/15/2024,432,Pending,151,78,
727,5/28/2024,545,Delivered,424,2,
728,4/25/2024,361,Cancelled,208,1,
729,7/31/2024,219,Shipped,32,46,
730,10/14/2024,386,Pending,357,75,
731,2/16/2024,482,Delivered,383,93,
732,12/15/2024,255,Shipped,202,62,
733,5/13/2024,849,Shipped,172,1,
734,11/2/2024,117,Shipped,228,27,
735,11/3/2024,11,Shipped,293,70,
736,12/21/2024,521,Delivered,36,30,
737,6/22/2024,437,Pending,12,7,
738,1/10/2025,556,Cancelled,208,30,
739,7/15/2024,547,Cancelled,248,81,
740,7/21/2024,476,Pending,369,50,
741,6/19/2024,721,Shipped,460,22,
742,9/30/2024,849,Delivered,304,71,
743,12/27/2024,220,Pending,96,69,
744,4/22/2024,419,Shipped,311,95,
745,4/3/2024,335,Shipped,189,2,
746,7/25/2024,82,Delivered,405,36,
747,6/20/2024,514,Delivered,386,69,
748,7/24/2024,894,Pending,301,9,
749,4/24/2024,390,Shipped,209,4,
750,5/29/2024,55,Delivered,65,11,
751,7/11/2024,98,Pending,229,71,
752,9/14/2024,739,Cancelled,269,86,
753,2/2/2025,130,Pending,492,87,
754,4/5/2024,257,Cancelled,232,83,
755,3/15/2024,888,Pending,311,48,
756,4/18/2024,317,Delivered,221,71,
757,6/18/2024,355,Cancelled,117,8,
758,10/19/2024,801,Shipped,19,27,
759,7/5/2024,667,Cancelled,65,86,
760,2/14/2024,575,Shipped,372,42,
761,1/21/2025,344,Cancelled,23,73,
762,11/2/2024,349,Shipped,102,67,
763,4/26/2024,420,Cancelled,251,73,
764,2/16/2024,618,Shipped,65,94,
765,6/20/2024,781,Delivered,472,70,
766,5/9/2024,302,Cancelled,447,19,
767,5/17/2024,617,Cancelled,406,65,
768,4/2/2024,473,Delivered,137,86,
769,9/7/2024,580,Cancelled,333,32,
770,11/26/2024,636,Shipped,424,89,
771,12/29/2024,952,Cancelled,110,55,
772,12/5/2024,506,Cancelled,493,32,
773,1/8/2025,939,Shipped,53,34,
774,5/16/2024,366,Shipped,207,90,
775,12/7/2024,915,Delivered,13,42,
776,12/10/2024,219,Shipped,471,98,
777,2/5/2025,485,Shipped,201,34,
778,8/7/2024,548,Pending,35,79,
779,10/30/2024,257,Delivered,368,40,
780,8/28/2024,452,Pending,65,18,
781,6/20/2024,964,Delivered,103,27,
782,1/24/2025,363,Pending,198,84,
783,3/15/2024,544,Cancelled,348,14,
784,10/19/2024,141,Pending,195,97,
785,7/25/2024,514,Cancelled,118,67,
786,7/28/2024,373,Delivered,259,54,
787,5/21/2024,643,Delivered,351,94,
788,12/12/2024,738,Shipped,460,99,
789,1/11/2025,259,Shipped,467,86,
790,11/18/2024,343,Delivered,308,18,
791,7/2/2024,502,Cancelled,128,88,
792,10/2/2024,820,Shipped,4,34,
793,7/17/2024,380,Pending,237,6,
794,10/15/2024,198,Delivered,233,100,
795,7/11/2024,280,Shipped,40,2,
796,3/17/2024,145,Shipped,10,15,
797,1/7/2025,94,Cancelled,96,39,
798,8/29/2024,115,Pending,186,22,
799,9/18/2024,594,Delivered,96,71,
800,2/16/2024,279,Shipped,339,94,
801,3/6/2024,537,Shipped,16,33,
802,9/24/2024,105,Delivered,294,70,
803,4/20/2024,486,Cancelled,16,72,
804,7/22/2024,713,Delivered,301,39,
805,4/22/2024,997,Delivered,220,26,
806,10/20/2024,581,Shipped,368,28,
807,12/28/2024,973,Shipped,391,80,
808,11/13/2024,799,Pending,185,52,
809,7/14/2024,934,Pending,476,49,
810,4/21/2024,71,Shipped,113,59,
811,2/29/2024,520,Delivered,29,85,
812,8/4/2024,651,Pending,238,30,
813,2/21/2024,548,Cancelled,68,86,
814,8/11/2024,101,Shipped,160,28,
815,12/26/2024,970,Pending,330,96,
816,11/29/2024,297,Cancelled,22,40,
817,6/26/2024,591,Cancelled,173,34,
818,1/15/2025,237,Cancelled,138,94,
819,2/27/2024,990,Pending,112,12,
820,11/6/2024,263,Shipped,28,67,
821,12/16/2024,664,Cancelled,264,14,
822,8/18/2024,592,Shipped,481,18,
823,8/1/2024,241,Pending,462,77,
824,10/2/2024,463,Cancelled,325,57,
825,4/22/2024,86,Cancelled,113,11,
826,3/3/2024,912,Cancelled,236,21,
827,11/3/2024,573,Cancelled,377,17,
828,10/13/2024,44,Pending,373,73,
829,8/19/2024,534,Cancelled,9,31,
830,2/25/2024,114,Shipped,156,10,
831,7/4/2024,790,Shipped,410,1,
832,11/19/2024,513,Pending,408,51,
833,5/18/2024,770,Shipped,499,51,
834,8/26/2024,537,Pending,302,8,
835,6/4/2024,904,Cancelled,112,62,
836,8/1/2024,780,Delivered,104,14,
837,10/6/2024,501,Shipped,164,100,
838,8/19/2024,839,Pending,262,50,
839,4/8/2024,577,Cancelled,48,13,
840,1/11/2025,609,Shipped,385,41,
841,9/5/2024,249,Pending,447,53,
842,1/30/2025,787,Delivered,324,83,
843,10/13/2024,752,Delivered,310,17,
844,9/17/2024,348,Pending,3,46,
845,3/12/2024,434,Shipped,208,35,
846,9/13/2024,170,Shipped,79,60,
847,6/16/2024,940,Shipped,211,82,
848,8/5/2024,602,Delivered,285,10,
849,5/8/2024,298,Delivered,309,75,
850,10/31/2024,620,Cancelled,244,40,
851,11/3/2024,33,Delivered,269,6,
852,1/7/2025,123,Cancelled,481,37,
853,9/20/2024,560,Pending,334,87,
854,12/17/2024,138,Pending,28,72,
855,9/16/2024,11,Cancelled,377,84,
856,9/16/2024,175,Pending,62,57,
857,1/13/2025,934,Delivered,449,26,
858,9/19/2024,424,Cancelled,136,12,
859,2/12/2024,387,Cancelled,93,12,
860,12/26/2024,19,Pending,18,86,
861,10/28/2024,292,Cancelled,311,89,
862,4/21/2024,540,Shipped,5,6,
863,10/26/2024,581,Pending,444,64,
864,4/16/2024,960,Pending,308,89,
865,12/14/2024,458,Shipped,19,87,
866,8/5/2024,531,Pending,410,49,
867,9/23/2024,519,Shipped,71,100,
868,5/1/2024,512,Shipped,186,66,
869,3/30/2024,738,Pending,418,99,
870,9/29/2024,875,Pending,248,47,
871,12/31/2024,508,Shipped,445,4,
872,6/1/2024,447,Shipped,396,36,
873,3/14/2024,716,Delivered,461,95,
874,4/8/2024,991,Delivered,182,10,
875,8/28/2024,1000,Pending,336,46,
876,7/19/2024,416,Pending,186,43,
877,1/16/2025,120,Pending,181,74,
878,3/30/2024,207,Cancelled,100,66,
879,4/29/2024,288,Pending,229,49,
880,12/16/2024,514,Pending,89,25,
881,11/1/2024,637,Cancelled,196,2,
882,7/13/2024,553,Delivered,445,47,
883,1/9/2025,519,Pending,312,33,
884,5/27/2024,710,Shipped,255,31,
885,6/26/2024,147,Pending,193,41,
886,1/12/2025,886,Shipped,452,23,
887,10/3/2024,26,Cancelled,82,38,
888,8/26/2024,694,Delivered,261,8,
889,11/19/2024,319,Cancelled,57,79,
890,3/1/2024,210,Delivered,172,65,
891,8/15/2024,296,Delivered,150,9,
892,9/26/2024,743,Cancelled,432,78,
893,1/18/2025,965,Shipped,409,61,
894,8/27/2024,991,Shipped,196,29,
895,9/18/2024,484,Shipped,71,19,
896,9/25/2024,576,Cancelled,5,59,
897,8/9/2024,648,Delivered,426,89,
898,8/19/2024,377,Pending,271,40,
899,12/2/2024,425,Shipped,287,75,
900,11/23/2024,319,Delivered,45,66,
901,3/16/2024,639,Cancelled,76,16,
902,11/7/2024,132,Shipped,93,2,
903,3/11/2024,420,Delivered,200,3,
904,12/9/2024,883,Delivered,280,55,
905,6/8/2024,614,Cancelled,139,41,
906,5/12/2024,539,Shipped,313,100,
907,4/5/2024,549,Pending,470,29,
908,1/11/2025,592,Delivered,297,81,
909,12/31/2024,759,Pending,272,49,
910,7/31/2024,242,Shipped,202,46,
911,1/12/2025,863,Delivered,96,38,
912,6/10/2024,72,Delivered,286,18,
913,5/25/2024,612,Cancelled,230,85,
914,9/6/2024,195,Pending,194,47,
915,3/9/2024,575,Shipped,92,63,
916,6/12/2024,391,Shipped,149,70,
917,7/18/2024,162,Cancelled,93,65,
918,12/16/2024,291,Cancelled,168,47,
919,10/13/2024,952,Pending,59,66,
920,2/11/2025,831,Pending,297,49,
921,8/16/2024,453,Pending,153,40,
922,4/20/2024,880,Cancelled,62,83,
923,5/16/2024,694,Shipped,314,93,
924,7/23/2024,172,Pending,410,42,
925,8/7/2024,238,Shipped,390,4,
926,4/12/2024,67,Shipped,149,93,
927,12/1/2024,167,Pending,13,57,
928,5/30/2024,844,Delivered,317,73,
929,6/17/2024,148,Cancelled,388,37,
930,9/11/2024,824,Pending,27,84,
931,3/15/2024,378,Pending,441,60,
932,3/15/2024,295,Pending,104,81,
933,3/31/2024,384,Shipped,58,97,
934,10/27/2024,197,Pending,201,39,
935,4/6/2024,603,Pending,43,72,
936,8/25/2024,678,Cancelled,349,50,
937,4/29/2024,443,Delivered,132,41,
938,1/23/2025,454,Delivered,263,99,
939,2/7/2025,826,Delivered,336,79,
940,5/22/2024,784,Delivered,163,85,
941,9/20/2024,959,Delivered,262,41,
942,5/27/2024,693,Delivered,477,100,
943,5/29/2024,250,Cancelled,178,1,
944,6/27/2024,169,Delivered,4,18,
945,11/26/2024,897,Delivered,161,74,
946,4/18/2024,864,Delivered,461,8,
947,3/9/2024,197,Delivered,208,41,
948,4/12/2024,716,Delivered,207,2,
949,2/8/2025,765,Cancelled,407,30,
950,1/26/2025,519,Shipped,98,36,
951,6/13/2024,359,Pending,456,96,
952,12/26/2024,604,Pending,416,21,
953,6/20/2024,387,Shipped,463,12,
954,5/20/2024,45,Shipped,324,94,
955,10/30/2024,48,Pending,136,25,
956,8/28/2024,718,Shipped,52,14,
957,6/30/2024,880,Shipped,13,27,
958,2/9/2025,726,Delivered,404,69,
959,9/6/2024,92,Shipped,276,59,
960,8/30/2024,261,Delivered,262,99,
961,5/25/2024,704,Shipped,66,98,
962,6/19/2024,171,Cancelled,299,54,
963,5/29/2024,620,Cancelled,65,96,
964,7/11/2024,309,Shipped,361,84,
965,7/30/2024,62,Shipped,15,77,
966,2/3/2025,778,Shipped,284,39,
967,12/11/2024,563,Delivered,71,67,
968,8/25/2024,287,Cancelled,381,98,
969,8/6/2024,344,Shipped,82,73,
970,2/29/2024,2,Cancelled,122,40,
971,7/9/2024,31,Shipped,227,23,
972,3/21/2024,736,Cancelled,149,12,
973,8/21/2024,696,Pending,17,3,
974,7/5/2024,224,Cancelled,140,47,
975,2/16/2024,402,Pending,121,14,
976,10/11/2024,191,Delivered,415,31,
977,2/19/2024,176,Shipped,343,11,
978,8/15/2024,983,Cancelled,385,10,
979,12/14/2024,416,Pending,175,64,
980,12/16/2024,831,Cancelled,367,26,
981,6/18/2024,655,Cancelled,204,33,
982,7/8/2024,393,Shipped,185,77,
983,3/2/2024,8,Delivered,365,42,
984,3/10/2024,498,Cancelled,324,30,
985,9/2/2024,320,Cancelled,357,87,
986,2/8/2025,944,Shipped,14,18,
987,9/16/2024,9,Cancelled,53,87,
988,12/3/2024,789,Cancelled,240,16,
989,10/7/2024,383,Delivered,297,43,
990,11/1/2024,615,Pending,384,77,
991,7/24/2024,534,Delivered,146,35,
992,8/4/2024,393,Pending,211,34,
993,9/30/2024,900,Pending,364,69,
994,10/11/2024,426,Pending,325,68,
995,8/25/2024,873,Cancelled,254,77,
996,9/17/2024,356,Pending,164,25,
997,7/14/2024,191,Delivered,158,99,
998,5/6/2024,64,Pending,133,58,
999,5/23/2024,9,Cancelled,344,79,
1000,6/7/2024,148,Pending,214,11,
1001,4/14/2024,434,Cancelled,391,11,
1002,8/20/2024,671,Pending,372,81,
1003,11/4/2024,757,Shipped,208,90,
1004,1/19/2025,309,Shipped,441,36,
1005,12/25/2024,649,Delivered,149,27,
1006,6/19/2024,653,Cancelled,330,79,
1007,7/13/2024,933,Shipped,308,99,
1008,9/20/2024,906,Delivered,171,61,
1009,4/30/2024,340,Cancelled,86,86,
1010,8/25/2024,350,Pending,129,2,
1011,8/24/2024,966,Pending,496,68,
1012,2/2/2025,557,Cancelled,184,65,
1013,3/15/2024,919,Pending,467,15,
1014,3/6/2024,978,Shipped,90,43,
1015,11/12/2024,684,Cancelled,356,3,
1016,8/25/2024,417,Cancelled,286,66,
1017,6/21/2024,731,Shipped,148,91,
1018,3/23/2024,68,Delivered,318,95,
1019,5/3/2024,19,Delivered,467,40,
1020,11/17/2024,979,Shipped,194,21,
1021,12/29/2024,984,Pending,182,47,
1022,10/17/2024,11,Delivered,315,42,
1023,4/6/2024,990,Shipped,273,35,
1024,12/22/2024,278,Delivered,179,21,
1025,5/9/2024,709,Shipped,288,35,
1026,4/8/2024,306,Shipped,436,44,
1027,3/6/2024,542,Delivered,5,22,
1028,5/12/2024,340,Cancelled,30,50,
1029,10/22/2024,725,Cancelled,227,19,
1030,12/31/2024,816,Pending,460,94,
1031,2/20/2024,11,Cancelled,25,29,
1032,12/5/2024,55,Delivered,451,5,
1033,4/3/2024,938,Shipped,169,6,
1034,12/12/2024,624,Cancelled,428,62,
1035,10/26/2024,689,Pending,61,46,
1036,5/5/2024,621,Cancelled,109,97,
1037,9/16/2024,748,Pending,62,64,
1038,3/12/2024,467,Shipped,201,59,
1039,5/29/2024,999,Delivered,242,31,
1040,5/24/2024,663,Delivered,77,63,
1041,12/30/2024,762,Delivered,158,94,
1042,4/14/2024,319,Shipped,196,40,
1043,1/8/2025,986,Shipped,418,6,
1044,7/17/2024,268,Cancelled,366,58,
1045,3/8/2024,398,Shipped,324,11,
1046,3/17/2024,363,Shipped,434,24,
1047,7/10/2024,605,Shipped,151,93,
1048,12/26/2024,878,Delivered,197,57,
1049,11/16/2024,284,Delivered,426,98,
1050,4/26/2024,889,Pending,231,70,
1051,5/19/2024,449,Delivered,223,50,
1052,5/4/2024,87,Shipped,121,85,
1053,8/17/2024,592,Cancelled,402,25,
1054,10/9/2024,480,Cancelled,55,4,
1055,10/28/2024,903,Pending,108,15,
1056,10/10/2024,13,Delivered,459,11,
1057,12/29/2024,452,Shipped,333,60,
1058,7/29/2024,785,Cancelled,117,98,
1059,5/9/2024,966,Pending,65,91,
1060,11/11/2024,843,Pending,93,82,
1061,7/23/2024,531,Delivered,74,32,
1062,8/22/2024,985,Cancelled,199,51,
1063,3/24/2024,789,Delivered,389,22,
1064,8/9/2024,201,Shipped,212,35,
1065,2/7/2025,610,Shipped,170,9,
1066,9/21/2024,367,Cancelled,56,55,
1067,4/2/2024,805,Pending,402,65,
1068,3/16/2024,247,Pending,275,82,
1069,6/7/2024,415,Shipped,380,2,
1070,4/24/2024,408,Pending,147,89,
1071,5/29/2024,872,Shipped,405,68,
1072,5/28/2024,845,Delivered,54,21,
1073,9/17/2024,614,Pending,185,100,
1074,6/21/2024,342,Cancelled,23,7,
1075,1/24/2025,258,Shipped,243,50,
1076,3/18/2024,517,Shipped,442,48,
1077,8/9/2024,938,Cancelled,282,2,
1078,3/6/2024,96,Shipped,214,17,
1079,4/18/2024,32,Pending,224,15,
1080,1/17/2025,889,Shipped,482,72,
1081,6/3/2024,984,Shipped,131,41,
1082,12/3/2024,820,Shipped,497,44,
1083,3/11/2024,933,Shipped,304,77,
1084,10/16/2024,712,Pending,58,11,
1085,3/14/2024,824,Delivered,28,33,
1086,9/16/2024,730,Cancelled,32,94,
1087,11/5/2024,568,Shipped,303,15,
1088,9/6/2024,737,Shipped,98,61,
1089,9/21/2024,301,Pending,230,66,
1090,1/12/2025,23,Pending,313,25,
1091,7/22/2024,246,Shipped,401,12,
1092,8/2/2024,706,Cancelled,50,29,
1093,4/10/2024,361,Shipped,267,41,
1094,4/3/2024,456,Cancelled,155,88,
1095,5/19/2024,586,Cancelled,346,81,
1096,6/23/2024,10,Cancelled,490,73,
1097,12/22/2024,641,Shipped,242,28,
1098,3/26/2024,290,Delivered,170,99,
1099,2/19/2024,123,Cancelled,126,47,
1100,10/22/2024,548,Shipped,298,47,
1101,4/8/2024,426,Shipped,480,44,
1102,2/14/2024,441,Shipped,59,85,
1103,4/20/2024,226,Cancelled,84,80,
1104,11/13/2024,908,Pending,444,83,
1105,6/4/2024,362,Delivered,73,11,
1106,2/5/2025,422,Pending,132,63,
1107,2/3/2025,796,Delivered,368,24,
1108,1/11/2025,49,Pending,15,64,
1109,10/8/2024,35,Delivered,5,44,
1110,10/15/2024,61,Pending,318,13,
1111,5/17/2024,890,Pending,121,39,
1112,5/24/2024,807,Shipped,481,11,
1113,7/28/2024,249,Delivered,72,38,
1114,2/24/2024,144,Shipped,294,27,
1115,6/22/2024,92,Delivered,334,5,
1116,9/20/2024,630,Delivered,497,40,
1117,11/30/2024,467,Shipped,206,28,
1118,7/15/2024,281,Shipped,237,71,
1119,2/5/2025,96,Cancelled,438,45,
1120,4/17/2024,921,Delivered,391,94,
1121,6/9/2024,464,Pending,444,52,
1122,1/21/2025,733,Shipped,292,73,
1123,3/1/2024,398,Pending,205,47,
1124,8/15/2024,338,Cancelled,439,97,
1125,4/6/2024,590,Shipped,178,100,
1126,10/28/2024,37,Cancelled,93,86,
1127,9/30/2024,949,Cancelled,145,33,
1128,1/5/2025,503,Cancelled,421,95,
1129,2/8/2025,645,Pending,344,28,
1130,5/1/2024,983,Shipped,239,25,
1131,11/8/2024,464,Delivered,233,9,
1132,10/9/2024,119,Pending,459,90,
1133,11/22/2024,767,Delivered,330,10,
1134,9/18/2024,978,Delivered,332,45,
1135,2/11/2025,124,Delivered,478,60,
1136,7/10/2024,186,Delivered,105,38,
1137,12/24/2024,55,Delivered,202,3,
1138,12/25/2024,821,Shipped,51,63,
1139,6/18/2024,434,Pending,323,95,
1140,7/25/2024,220,Delivered,360,98,
1141,10/12/2024,136,Delivered,306,90,
1142,10/7/2024,672,Cancelled,490,96,
1143,5/27/2024,603,Delivered,388,69,
1144,1/7/2025,519,Cancelled,283,81,
1145,3/25/2024,569,Delivered,152,22,
1146,9/19/2024,211,Delivered,497,36,
1147,3/30/2024,115,Shipped,440,93,
1148,1/18/2025,596,Delivered,486,3,
1149,3/4/2024,507,Cancelled,331,68,
1150,10/30/2024,627,Cancelled,174,11,
1151,2/14/2024,89,Pending,432,81,
1152,6/12/2024,328,Cancelled,122,47,
1153,9/22/2024,93,Delivered,192,1,
1154,11/23/2024,17,Shipped,231,32,
1155,2/29/2024,562,Pending,209,24,
1156,11/18/2024,437,Cancelled,354,77,
1157,4/8/2024,822,Cancelled,73,27,
1158,6/26/2024,201,Pending,232,20,
1159,1/7/2025,459,Pending,128,99,
1160,8/16/2024,804,Pending,275,16,
1161,12/21/2024,775,Cancelled,200,45,
1162,10/24/2024,663,Pending,434,24,
1163,2/19/2024,189,Delivered,92,48,
1164,9/12/2024,429,Pending,211,28,
1165,10/27/2024,830,Pending,84,25,
1166,7/31/2024,349,Delivered,68,87,
1167,10/13/2024,616,Delivered,297,8,
1168,10/30/2024,502,Cancelled,110,16,
1169,7/10/2024,827,Pending,420,53,
1170,8/12/2024,135,Shipped,210,31,
1171,1/6/2025,911,Delivered,214,61,
1172,3/7/2024,643,Cancelled,348,78,
1173,11/28/2024,812,Delivered,252,22,
1174,9/27/2024,779,Delivered,212,73,
1175,3/17/2024,342,Pending,415,38,
1176,12/31/2024,367,Delivered,343,68,
1177,5/17/2024,530,Delivered,458,35,
1178,9/21/2024,123,Delivered,401,100,
1179,7/17/2024,756,Pending,165,92,
1180,8/12/2024,993,Pending,459,41,
1181,12/26/2024,115,Cancelled,24,97,
1182,5/30/2024,916,Shipped,53,23,
1183,8/6/2024,172,Shipped,458,81,
1184,5/19/2024,218,Cancelled,201,87,
1185,1/29/2025,779,Cancelled,439,91,
1186,4/24/2024,385,Cancelled,465,3,
1187,5/26/2024,824,Cancelled,380,70,
1188,5/27/2024,725,Pending,302,51,
1189,9/5/2024,530,Cancelled,375,5,
1190,9/13/2024,944,Pending,436,11,
1191,12/16/2024,476,Shipped,23,25,
1192,5/1/2024,490,Delivered,364,43,
1193,7/25/2024,398,Cancelled,260,43,
1194,6/27/2024,413,Cancelled,98,3,
1195,5/27/2024,130,Delivered,38,66,
1196,9/25/2024,528,Shipped,455,7,
1197,3/26/2024,670,Cancelled,84,12,
1198,9/15/2024,6,Delivered,284,6,
1199,12/11/2024,137,Shipped,438,79,
1200,8/5/2024,939,Delivered,421,46,
1201,4/7/2024,381,Cancelled,275,18,
1202,3/22/2024,389,Pending,172,22,
1203,9/6/2024,18,Cancelled,45,9,
1204,4/24/2024,484,Cancelled,216,1,
1205,2/22/2024,321,Cancelled,205,89,
1206,7/12/2024,434,Pending,332,49,
1207,7/15/2024,464,Shipped,436,39,
1208,6/24/2024,232,Delivered,166,64,
1209,6/29/2024,819,Shipped,120,45,
1210,3/25/2024,906,Pending,433,47,
1211,9/18/2024,798,Cancelled,170,69,
1212,4/11/2024,461,Pending,266,20,
1213,2/14/2024,753,Shipped,469,70,
1214,9/8/2024,998,Pending,250,91,
1215,4/22/2024,679,Cancelled,105,78,
1216,3/29/2024,500,Shipped,476,36,
1217,1/2/2025,873,Cancelled,54,96,
1218,6/13/2024,886,Shipped,390,95,
1219,8/13/2024,588,Shipped,341,74,
1220,7/26/2024,132,Cancelled,247,40,
1221,3/5/2024,404,Cancelled,100,65,
1222,12/25/2024,222,Shipped,73,81,
1223,8/1/2024,877,Pending,387,27,
1224,7/18/2024,446,Shipped,486,86,
1225,7/14/2024,388,Shipped,121,44,
1226,6/8/2024,958,Shipped,172,86,
1227,5/30/2024,543,Delivered,153,47,
1228,9/27/2024,598,Cancelled,389,23,
1229,4/4/2024,299,Shipped,365,75,
1230,11/11/2024,960,Shipped,305,34,
1231,4/7/2024,830,Cancelled,78,14,
1232,7/26/2024,304,Delivered,484,82,
1233,7/29/2024,11,Delivered,179,34,
1234,1/2/2025,103,Cancelled,203,79,
1235,8/13/2024,570,Cancelled,126,36,
1236,6/14/2024,963,Shipped,438,91,
1237,3/11/2024,832,Pending,447,81,
1238,3/17/2024,754,Delivered,153,52,
1239,9/8/2024,383,Delivered,59,85,
1240,12/16/2024,208,Delivered,306,95,
1241,5/15/2024,695,Shipped,42,98,
1242,4/24/2024,550,Shipped,8,17,
1243,10/9/2024,918,Cancelled,180,42,
1244,5/31/2024,401,Cancelled,16,65,
1245,9/20/2024,509,Shipped,457,100,
1246,9/7/2024,857,Shipped,138,99,
1247,10/1/2024,301,Delivered,72,27,
1248,11/20/2024,824,Pending,205,99,
1249,10/1/2024,342,Cancelled,318,42,
1250,8/9/2024,433,Pending,463,64,
1251,11/20/2024,54,Delivered,110,61,
1252,1/11/2025,265,Shipped,254,24,
1253,11/2/2024,186,Shipped,160,99,
1254,6/14/2024,660,Cancelled,434,47,
1255,5/17/2024,312,Pending,374,30,
1256,3/21/2024,279,Pending,369,64,
1257,10/8/2024,343,Delivered,308,16,
1258,10/12/2024,658,Cancelled,41,66,
1259,4/15/2024,574,Cancelled,479,52,
1260,4/27/2024,454,Shipped,133,34,
1261,10/31/2024,772,Cancelled,440,46,
1262,4/8/2024,820,Cancelled,41,88,
1263,4/5/2024,342,Pending,288,29,
1264,5/21/2024,120,Pending,245,100,
1265,12/18/2024,381,Pending,129,1,
1266,6/12/2024,150,Pending,155,51,
1267,11/14/2024,73,Pending,392,69,
1268,10/28/2024,264,Shipped,451,53,
1269,1/7/2025,823,Pending,398,93,
1270,9/27/2024,707,Delivered,473,47,
1271,9/25/2024,438,Pending,133,11,
1272,11/8/2024,179,Shipped,268,48,
1273,5/30/2024,504,Pending,50,81,
1274,8/21/2024,498,Cancelled,131,59,
1275,10/8/2024,568,Cancelled,421,96,
1276,1/27/2025,390,Pending,469,93,
1277,11/7/2024,685,Cancelled,111,53,
1278,3/7/2024,412,Shipped,318,26,
1279,10/14/2024,782,Cancelled,196,6,
1280,2/13/2024,605,Delivered,428,8,
1281,5/27/2024,558,Cancelled,69,72,
1282,10/10/2024,777,Cancelled,321,4,
1283,1/18/2025,406,Shipped,325,18,
1284,1/12/2025,232,Pending,317,100,
1285,9/15/2024,922,Cancelled,335,18,
1286,3/6/2024,173,Cancelled,46,11,
1287,12/6/2024,666,Shipped,372,57,
1288,11/16/2024,460,Pending,182,82,
1289,7/6/2024,731,Delivered,262,18,
1290,6/12/2024,109,Cancelled,340,34,
1291,2/22/2024,488,Shipped,68,10,
1292,1/31/2025,956,Shipped,336,5,
1293,12/15/2024,143,Cancelled,458,24,
1294,6/1/2024,402,Pending,318,2,
1295,3/11/2024,395,Pending,282,18,
1296,10/8/2024,52,Shipped,259,80,
1297,3/3/2024,541,Cancelled,406,26,
1298,7/5/2024,39,Delivered,382,11,
1299,8/19/2024,539,Pending,257,11,
1300,11/15/2024,734,Shipped,314,82,
1301,6/18/2024,887,Cancelled,129,93,
1302,7/11/2024,873,Cancelled,144,39,
1303,9/14/2024,165,Cancelled,461,14,
1304,9/24/2024,297,Shipped,453,66,
1305,7/16/2024,198,Shipped,270,62,
1306,8/6/2024,230,Delivered,395,54,
1307,3/26/2024,627,Shipped,265,66,
1308,1/10/2025,372,Cancelled,195,100,
1309,5/28/2024,388,Cancelled,368,60,
1310,2/14/2024,654,Shipped,464,96,
1311,7/30/2024,988,Cancelled,310,83,
1312,12/29/2024,644,Delivered,217,6,
